domain,label
www.madonna.edu,1
www.mansfield.edu,1
www.maryville.edu,1
www.marywood.edu,1
www.mayvillestate.edu,1
www.mckendree.edu,1
ww2.mcm.edu,1
www.mcneese.edu,1
hsc.mercer.edu,1
www.methodist.edu,1
www.msudenver.edu,1
www.middlebury.edu,1
www.mwsu.edu,1
www.millersville.edu,1
www.millsaps.edu,1
www.mnstate.edu,1
www.minotstateu.edu,1
www.mc.edu,1
www.muw.edu,1
www.mvsu.edu,1
www.missouriwestern.edu,1
ou.monmouthcollege.edu,1
www.msubillings.edu,1
www.morehouse.edu,1
www.muhlenberg.edu,1
www.muskingum.edu,1
www.nagaokaut.ac.jp,1
www.nchu.edu.tw,1
www.mod.go.jp,1
www.ndmctsgh.edu.tw,1
www.nhu.edu,1
english.ntou.edu.tw,1
www.nuhs.edu,1
www.nebrwesleyan.edu,1
www.njcu.edu,1
www.nmhu.edu,1
www.citytech.cuny.edu,1
newmanu.edu,1
www.nihon-u.ac.jp,1
www.nsu.edu,1
www.northpark.edu,1
www.neiu.edu,1
www.nwmissouri.edu,1
www.nnu.edu,1
www.nsula.edu,1
www.nua.ac.uk,1
nova.edu,1
www.oglethorpe.edu,1
www.onu.edu,1
www.okbu.edu,1
www.okcu.edu,1
www.opsu.edu,1
www.olivet.edu,1
www.oru.edu,1
www.obu.edu,1
www.ollusa.edu,1
www.paloaltou.edu,1
www.park.edu,1
www.pfeiffer.edu,1
www.pointloma.edu,1
www.pcc.edu,1
www.pvamu.edu,1
www.pgcc.edu,1
www.qcc.cuny.edu,1
www.rmc.edu,1
www.redeemer.ca,1
www.rider.edu,1
www.ripon.edu,1
www.rmu.edu,1
www.roosevelt.edu,1
www.sau.edu,1
www.sju.edu,1
www.smumn.edu,1
www.smcvt.edu,1
www.sxu.edu,1
salemu.edu,1
www.sarahlawrence.edu,1
www.savannahstate.edu,1
www.savannahtech.edu,1
spu.edu,1
www.sejong.ac.kr,1
selmauniversity.edu,1
www.shu.edu,1
www.shawu.edu,1
www.shizuoka.ac.jp,1
www.shumei-u.ac.jp,1
www.siena.edu,1
simpson.edu,1
www.sinclair.edu,1
www.sintegleska.edu,1
www.sru.edu,1
eng.ssu.ac.kr,1
www.swsu.ru,1
www.scsu.edu,1
www.semo.edu,1
www.southeastern.edu,1
www.se.edu,1
web.saumag.edu,1
www.scuhs.edu,1
www.siue.edu,1
snu.edu,1
www.spsu.edu,1
www.suno.edu,1
www.susla.edu,1
www.suu.edu,1
www.sbuniv.edu,1
www.swosu.edu,1
www.socc.edu,1
www.stcc.edu,1
www.sju.ca,1
www.flbog.edu,1
www.stetson.edu,1
www.suffolk.edu,1
sbc.edu,1
tcnj.pages.tcnj.edu,1
english.tku.edu.tw,1
evergreen.edu,1
www.newschool.edu,1
www.thiel.edu,1
tmbuniv.ac.in,1
www.tottori-u.ac.jp,1
www.tougaloo.edu,1
www.toyota-ti.ac.jp,1
www.transy.edu,1
www.troy.edu,1
www.thu.edu.tw,1
www.usafa.af.mil,1
www.u-aizu.ac.jp,1
www.uakron.edu,1
uafs.edu,1
www.uamont.edu,1
www.uapb.edu,1
www.uca.edu,1
www.udallas.edu,1
www.dbq.edu,1
www.uec.ac.jp,1
www.findlay.edu,1
hilo.hawaii.edu,1
laverne.edu,1
www.ulm.edu,1
www.farmington.edu,1
machias.edu,1
www.umpi.edu,1
www.umw.edu,1
www.d.umn.edu,1
morris.umn.edu,1
www.umkc.edu,1
umobile.edu,1
www.montevallo.edu,1
www.une.edu,1
www.una.edu,1
www.unca.edu,1
www.ouhsc.edu,1
usc.edu.ph,1
www.usao.edu,1
english.uos.ac.kr,1
www.usiouxfalls.edu,1
web.usca.edu,1
www.uscb.edu,1
www.uscupstate.edu,1
usm.maine.edu,1
en.suwon.ac.kr,1
www.ut.edu,1
www.uthsc.edu,1
www.utm.edu,1
www.utsystem.edu,1
www.uta.edu,1
www.utpb.edu,1
www.tokushima-u.ac.jp,1
utt.edu.tt,1
utulsa.edu,1
www.alfred.org.au,1
en.ulsan.ac.kr,1
www.uwa.edu,1
www.westga.edu,1
www.uws.edu,1
www.uwec.edu,1
www.uwlax.edu,1
www.uwp.edu,1
www.uwsp.edu,1
www.uwsuper.edu,1
www.yamanashi.ac.jp,1
www.ula.ve,1
www.udc.edu,1
www.uiw.edu,1
www.sewanee.edu,1
www.ursinus.edu,1
www.utsunomiya-u.ac.jp,1
www.vsu.edu,1
www.vuu.edu,1
www.wvup.edu,1
www.wvwc.edu,1
www.wku.edu,1
wnmu.edu,1
www.wosc.edu,1
www.wju.edu,1
www.wilberforce.edu,1
www.williamwoods.edu,1
www.wilson.edu,1
www.wssu.edu,1
www.winthrop.edu,1
www.york.cuny.edu,1
www.ysu.edu,1
zsb.zjtcm.net,1
www.ucl.ac.uk,1
www.rlbuht.nhs.uk,1
www.nexeon.co.uk,1
www.ekhuft.nhs.uk,1
www.saichu.jp,1
www.xerox.ca,1
www.esr.org,1
www.kpu-m.ac.jp,1
www.seri.com.sg,1
www.bgc.org,1
www.cardiffandvaleuhb.wales.nhs.uk,1
lij.northwell.edu,1
www.butler.org,1
www.taylorwimpey.co.uk,1
www.neb.com,1
dhss.delaware.gov,1
omrf.org,1
www.bronx.va.gov,1
www.nwra.com,1
www.soken.ac.jp,1
www.asce.org,1
www.nasonline.org,1
www.formatinternational.com,1
www.altera.com,1
www.intracom-telecom.com,1
www.ndri.org,1
www.aerodyne.com,1
www.nni.com.sg,1
en.ibrc.or.jp,1
www.aer.com,1
www.aerospace.org,1
www.creativeengland.co.uk,1
nei.nih.gov,1
www.grc.org,1
www.ncire.org,1
www.genome.gov,1
www.pire.org,1
www.health.state.mn.us,1
www.keystonesymposia.org,1
www.nlm.nih.gov,1
www.maine.gov,1
www.idph.state.ia.us,1
www.ct.gov,1
www.vdh.state.va.us,1
health.utah.gov,1
www.ori.org,1
www.faseb.org,1
health.hawaii.gov,1
www.tn.gov,1
www.nibib.nih.gov,1
www.dhhr.wv.gov,1
mha.ohio.gov,1
www.health.pa.gov,1
chfs.ky.gov,1
www.healthandwelfare.idaho.gov,1
www.lrri.org,1
www.doe.in.gov,1
www.health.wyo.gov,1
dhhs.ne.gov,1
www.versiti.org,1
www.kdheks.gov,1
www.bbri.org,1
secure.emmes.com,1
www.ndhealth.gov,1
www.brentwoodresearch.org,1
www.mrn.org,1
www.phila.gov,1
doh.sd.gov,1
mentalhealth.vermont.gov,1
www.phfe.org,1
dhs.georgia.gov,1
humanservices.arkansas.gov,1
rmdinc.com,1
www.westat.com,1
www.adarc.org,1
www.orcasinc.com,1
dmh.mo.gov,1
www.healthpartners.com,1
www.tresearch.org,1
www.microbiotix.com,1
www.charleston.va.gov,1
www.bloodworksnw.org,1
nccih.nih.gov,1
www.lynntech.com,1
www.niehs.nih.gov,1
www.cpic.org,1
www.ame-corp.com,1
www.psicorp.com,1
www.southtexas.va.gov,1
www.limr.org,1
www.maryland.va.gov,1
www.marshfieldclinic.org,1
www.inflexxion.com,1
clevemed.com,1
www.ninr.nih.gov,1
www.edc.org,1
www.paloalto.va.gov,1
www.asm.org,1
mn.gov,1
www.hektoen.org,1
jbpierce.org,1
www.nigms.nih.gov,1
mclaughlinresearch.org,1
www.socio.com,1
www.saltlakecity.va.gov,1
www.bhddh.ri.gov,1
www.pnri.org,1
www.aacr.org,1
www.ada.org,1
www.kleinbuendel.com,1
www.ils-inc.com,1
www.s-3.com,1
www.dcf.ks.gov,1
www.omh.ny.gov,1
www.doheny.org,1
www.ambergen.com,1
www.bsrisf.org,1
www.novomedix.com,1
www.criver.com,1
dhs.iowa.gov,1
www.state.sc.us,1
www.imsweb.com,1
www.denver.va.gov,1
hmri.org,1
jbcc.harvard.edu,1
www.apa.org,1
www.3cisd.com,1
www.biotexmedical.com,1
www.pxi.com,1
www.sanaria.com,1
www.incommunityresearch.org,1
www.gscarcer.org,1
www.talariainc.com,1
www.mc3corp.com,1
www.phylonix.com,1
www.riversideresearch.org,1
www.salus.edu,1
www.tda.com,1
iitri.org,1
www.thehamner.org,1
www.swedish.org,1
www.urc-chs.com,1
www.tampa.va.gov,1
nimhd.nih.gov,1
www.danya.com,1
lunainc.com,1
mattek.com,1
www.aap.org,1
www.p2dinc.com,1
www.lucigen.com,1
www.barron-associates.com,1
www.poc.com,1
www.isagroup.com,1
www.operationpar.org,1
www.ablinc.com,1
www.irised.com,1
www.btechresearch.com,1
www.koronisbiotech.com,1
www.baystatehealth.org,1
www.progenra.com,1
www.moleculargps.com,1
www.atcc.org,1
www.fisherbioservices.com,1
www.connecticut.va.gov,1
www.genvec.com,1
scientificanalysis.org,1
www.liquid-logic.com,1
www.creare.com,1
www.bassett.org,1
www.iquum.com,1
www.eiclabs.com,1
www.i-biomed.com,1
www.biomedware.com,1
compactmembrane.com,1
www.bellbrooklabs.com,1
www.adatech.com,1
www.clinicaltools.com,1
www.siga.com,1
www.profectusbiosciences.com,1
www.bradleyhospital.org,1
www.ljimm.org,1
www.glsynthesis.com,1
www.nanoprobes.com,1
www.sequella.com,1
cellandtissuesystems.com,1
www.bolderbio.com,1
www.valasciences.com,1
corporate.rfmh.org,1
www.northwestmedia.com,1
irtinc.us,1
virogenomics.com,1
www.in.gov,1
www.tsrlinc.com,1
www.allstarsprevention.com,1
www.sesi-md.com,1
www.maxwellsensors.com,1
radikalrx.com,1
deschutesresearch.com,1
www.academyhealth.org,1
www.ssicproducts.com,1
www.eeg.com,1
neurocomp.com,1
www.novaresearch.com,1
www.winthrop.org,1
www.mirusbio.com,1
www.invotek.org,1
www.pinnaclet.com,1
www.iqsolutions.com,1
www.tech-res.com,1
www.biodevcorp.com,1
www.somagenics.com,1
www.staranalyticalservices.com,1
www.sibtech.com,1
www.adenrx.com,1
www.ension.com,1
academicedge.com,1
www.wrc-inc.com,1
www.kai-research.com,1
www.onecell.com,1
www.virtuallybetter.com,1
www.mdlogix.com,1
www.redcross.org,1
dotynmr.com,1
litronlabs.com,1
www.coriell.org,1
www.elecsonmed.com,1
www.cfdrc.com,1
www.sens.com,1
www.aphios.com,1
lifesignusa.com,1
www.proportionaltech.com,1
www.ihsys.com,1
www.aaos.org,1
www.taconic.com,1
www.pcom.edu,1
www.sdbonline.org,1
botvinlifeskillstraining.wordpress.com,1
www.geron.org,1
www.trevigen.com,1
echelon-inc.com,1
www.bioqual.com,1
www.stateart.com,1
www.ichorms.com,1
www.kestrelcorp.com,1
www.brookings.edu,1
www.uicc.org,1
epl-inc.com,1
www.starksassociates.com,1
www.nwhealth.edu,1
www.microfab.com,1
www.lickenbrock.com,1
www.eltronresearch.com,1
www.swsciences.com,1
www.vitrilife.com,1
www.i-a-i.com,1
www.fujb.ufrj.br,1
www.barlowscientific.com,1
www.alphayou.com,1
www.resodyn.com,1
www.qualitybiological.com,1
www.bscs.org,1
www.asanet.org,1
www.amstat.org,1
www.inotekpharma.com,1
www.tplinc.com,1
www.coulterpharm.com,1
www.imsg.com,1
www.healthmarkmultimedia.com,1
www.atom-sci.com,1
www.abratech.com,1
www.mdsci.org,1
www.governor.sc.gov,1
www.alionscience.com,1
vcel.com,1
www.wbmd.org,1
www.admissions.cn,1
www.umcelpaso.org,1
www.rchsd.org,1
www.photon-imaging.com,1
www.epochlifescience.com,1
hemedex.com,1
www.oxfordbiomed.com,1
www.ets.org,1
www.memorialhealth.com,1
www.acs.org,1
www.metsol.com,1
www.mpcphysics.com,1
www.ttic.edu,1
www.disl.org,1
www.cochpc.org,1
www.biotek.com,1
